person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_encoded,loan_intent_encoded,loan_grade_encoded,cb_person_default_on_file_encoded,debt_to_income
23,12.154763561544284,OWN,0.0,PERSONAL,B,24000,11.83,0,0.13,N,3,2,4,1,0,1974.5345006900948
23,11.264476926102367,RENT,7.0,DEBTCONSOLIDATION,C,25000,10.99,1,0.32,Y,2,3,0,2,1,2219.366257661666
23,11.264476926102367,RENT,1.0,VENTURE,B,25000,10.62,1,0.32,N,3,3,5,1,0,2219.366257661666
23,11.270917596009623,RENT,7.0,VENTURE,B,25000,10.74,1,0.32,N,3,3,5,1,0,2218.0980197079116
25,12.133507329024972,OWN,9.0,VENTURE,B,10000,10.25,0,0.05,N,4,2,5,1,0,824.1640054132297
25,12.128116509451258,RENT,6.0,VENTURE,C,15000,15.27,0,0.08,N,2,3,5,2,0,1236.7955064012392
24,11.035711906538346,RENT,8.0,MEDICAL,D,25000,15.33,1,0.34,Y,2,3,3,3,1,2265.3726566736677
23,11.282467730111303,RENT,7.0,VENTURE,D,25000,15.21,1,0.31,Y,2,3,5,3,1,2215.827299313124
21,9.575052927597383,OWN,4.0,VENTURE,C,6250,14.72,1,0.43,N,2,2,5,2,0,652.7379062298593
24,11.285171301098336,RENT,8.0,PERSONAL,D,25000,15.7,1,0.31,Y,2,3,4,3,1,2215.296457003436
24,11.28518385878521,RENT,0.0,EDUCATION,C,25000,13.35,1,0.31,N,4,3,1,2,0,2215.293991912961
21,9.575052927597383,MORTGAGE,0.0,MEDICAL,C,1500,10.99,0,0.1,N,4,0,3,2,0,156.65709749516623
24,11.289794413577894,RENT,6.0,EDUCATION,A,25000,6.62,1,0.31,N,2,3,1,0,0,2214.389304550423
26,11.289794413577894,RENT,5.0,DEBTCONSOLIDATION,C,25000,13.61,1,0.31,N,4,3,0,2,0,2214.389304550423
22,12.128116509451258,RENT,4.0,MEDICAL,B,25000,11.36,0,0.14,N,2,3,3,1,0,2061.3258440020654
26,12.128116509451258,OWN,10.0,PERSONAL,A,5000,7.68,0,0.03,N,2,2,4,0,0,412.2651688004131
24,12.128073265506755,RENT,7.0,HOMEIMPROVEMENT,D,22000,14.46,0,0.12,Y,4,3,2,3,1,1813.9732106145684
23,12.122696471358964,OWN,5.0,EDUCATION,B,2500,11.83,0,0.01,N,2,2,1,1,0,206.22474594711585
24,12.055255569732177,MORTGAGE,6.0,DEBTCONSOLIDATION,C,20000,13.47,1,0.12,Y,4,0,0,2,1,1659.0274577185364
24,12.117246896289503,MORTGAGE,2.0,MEDICAL,B,20000,11.49,0,0.11,N,3,0,3,1,0,1650.5399428746744
22,12.117246896289503,MORTGAGE,3.0,EDUCATION,A,1000,10.99,0,0.01,N,2,0,1,0,0,82.52699714373371
25,12.116984568235837,MORTGAGE,9.0,PERSONAL,A,15000,6.03,0,0.08,N,3,0,4,0,0,1237.931757322021
23,11.211887937471289,RENT,7.0,DEBTCONSOLIDATION,E,25000,16.35,1,0.34,N,4,3,0,4,0,2229.7761215082623
26,11.211887937471289,RENT,10.0,DEBTCONSOLIDATION,D,25000,10.99,1,0.34,Y,4,3,0,3,1,2229.7761215082623
25,11.302216779257382,RENT,5.0,DEBTCONSOLIDATION,A,25000,7.29,1,0.31,N,3,3,0,0,0,2211.9554498265993
23,11.309596795779068,RENT,1.0,MEDICAL,B,25000,11.36,1,0.31,N,3,3,3,1,0,2210.512050202393
24,11.314486721293981,RENT,8.0,VENTURE,B,25000,10.25,0,0.3,N,2,3,5,1,0,2209.5567051176736
24,11.326607934898927,RENT,5.0,EDUCATION,B,25000,11.12,0,0.3,N,3,3,1,1,0,2207.1921394022443
24,11.326607934898927,RENT,5.0,PERSONAL,D,25000,12.92,0,0.3,Y,3,3,4,3,1,2207.1921394022443
24,12.100717685412471,RENT,8.0,EDUCATION,E,18000,18.64,0,0.1,Y,4,3,1,4,1,1487.5150770354035
23,12.100717685412471,MORTGAGE,8.0,PERSONAL,A,28000,7.51,0,0.16,N,3,0,4,0,0,2313.912342055072
23,9.575052927597383,OWN,2.0,HOMEIMPROVEMENT,E,4000,16.7,1,0.28,N,2,2,2,4,0,417.75225998710994
22,9.575052927597383,OWN,0.0,PERSONAL,B,2100,11.14,0,0.15,N,4,2,4,1,0,219.31993649323272
22,11.344518647594766,RENT,6.0,PERSONAL,F,25000,18.3,0,0.3,N,4,3,4,5,0,2203.7074270489593
24,11.350418300109132,RENT,5.0,MEDICAL,B,25000,10.62,0,0.29,N,4,3,3,1,0,2202.561997187331
24,12.100717685412471,MORTGAGE,7.0,VENTURE,B,14000,11.99,0,0.08,N,2,0,5,1,0,1156.956171027536
26,12.100717685412471,MORTGAGE,2.0,VENTURE,B,12000,9.63,0,0.07,N,4,0,5,1,0,991.6767180236022
25,11.869207331664223,MORTGAGE,9.0,MEDICAL,F,10000,18.25,1,0.06,N,4,0,3,5,0,842.516245657145
23,9.593218981411551,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,10.99,1,0.41,N,4,0,0,2,0,625.4417846216159
24,11.373674891823535,RENT,8.0,HOMEIMPROVEMENT,D,25000,14.84,0,0.29,N,3,3,2,3,0,2198.0582562608984
24,11.225256725762893,RENT,0.0,VENTURE,E,25000,14.7,1,0.33,Y,3,3,5,4,1,2227.1205559711548
23,11.23850177707664,RENT,7.0,DEBTCONSOLIDATION,D,25000,16.02,1,0.33,N,4,3,0,3,0,2224.4957998754708
23,11.100677404565232,RENT,1.0,MEDICAL,D,25000,15.37,1,0.32,Y,2,3,3,3,1,2252.114811454531
25,11.407576060361786,RENT,9.0,MEDICAL,B,25000,10.99,0,0.28,N,4,3,3,1,0,2191.5260409148777
21,9.61587214452889,OWN,0.0,HOMEIMPROVEMENT,A,6200,7.9,1,0.41,N,2,2,2,0,0,644.7673083431744
26,12.100717685412471,OWN,2.0,PERSONAL,B,25000,10.99,0,0.14,N,4,2,4,1,0,2065.9931625491713
24,12.100717685412471,OWN,8.0,EDUCATION,B,21000,11.48,0,0.12,N,3,2,1,1,0,1735.434256541304
25,12.100717685412471,OWN,9.0,MEDICAL,C,20000,14.26,0,0.11,Y,4,2,3,2,1,1652.7945300393371
26,12.100717685412471,OWN,0.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.06,N,4,2,2,0,0,826.3972650196686
25,12.100717685412471,MORTGAGE,3.0,VENTURE,B,9950,11.26,0,0.06,N,2,0,5,1,0,822.2652786945702
23,9.61587214452889,OWN,7.0,MEDICAL,B,4475,10.99,1,0.3,N,4,2,3,1,0,465.3764040057589
23,11.264476926102367,RENT,2.0,VENTURE,D,25000,16.32,1,0.32,Y,3,3,5,3,1,2219.366257661666
25,11.101960259016467,RENT,3.0,MEDICAL,E,25000,17.93,1,0.32,Y,4,3,3,4,1,2251.854574933848
23,11.407576060361786,RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,3,0,1,0,2191.5260409148777
24,11.277215789596893,RENT,9.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.32,Y,4,3,0,3,1,2216.859237814907
24,11.427378469795439,RENT,4.0,PERSONAL,C,25000,13.43,0,0.27,Y,3,3,4,2,1,2187.7283636031984
25,11.429554725537322,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,3,2,1,0,2187.3118070069618
24,11.429554725537322,RENT,1.0,VENTURE,C,25000,12.73,0,0.27,Y,4,3,5,2,1,2187.3118070069618
23,11.446796346169297,RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,3,5,3,0,2184.0171908331645
23,9.61587214452889,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3,0,3,2,1,181.99077251621858
23,11.164091131524941,RENT,3.0,MEDICAL,F,25000,19.04,1,0.3,Y,4,3,3,5,1,2239.3224585390108
25,11.336200219573199,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,Y,3,3,0,3,1,2205.3244928432673
26,12.07254696717504,MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.01,N,4,0,5,0,0,215.364662243132
25,12.07254696717504,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.05,N,2,0,2,0,0,662.6604992096369
22,12.07254696717504,MORTGAGE,6.0,EDUCATION,B,18000,10.99,0,0.1,N,2,0,1,1,0,1490.986123221683
23,12.07254696717504,MORTGAGE,8.0,PERSONAL,B,21000,11.99,0,0.12,N,3,0,4,1,0,1739.483810425297
23,9.61587214452889,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4,2,0,2,0,415.9789086084996
23,9.61587214452889,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,N,2,2,5,1,0,478.37574489977453
22,11.385103457032141,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,Y,2,3,0,3,1,2195.851807087309
25,11.222586532857163,RENT,2.0,MEDICAL,B,25000,10.99,1,0.28,N,2,3,3,1,0,2227.6504553389477
25,11.385103457032141,RENT,0.0,VENTURE,D,25000,14.96,1,0.28,N,4,3,5,3,0,2195.851807087309
25,9.61587214452889,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,Y,4,2,2,3,1,181.99077251621858
26,11.385103457032141,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,N,3,3,5,3,0,2195.851807087309
25,11.51293546492023,RENT,1.0,VENTURE,B,25000,9.33,0,0.25,N,4,3,5,1,0,2171.4705234103576
23,9.61587214452889,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4,0,4,2,0,374.38101774764965
24,11.536651757164861,RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,N,3,3,4,1,0,2167.006556687793
24,11.429554725537322,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,Y,4,3,2,4,1,2187.3118070069618
23,11.440365524765756,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,Y,2,3,0,3,1,2185.2448635387354
22,12.07254696717504,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2,3,5,2,1,289.9139684042162
23,12.07254696717504,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,N,3,0,1,0,0,596.3944492886733
25,12.07087701168129,RENT,9.0,VENTURE,B,9000,10.59,0,0.05,N,3,3,5,1,0,745.5961974668845
25,12.066816325306588,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,N,3,0,0,2,0,729.2727230416689
26,12.066816325306588,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,N,4,3,0,1,0,994.4628041477303
25,11.995357787034976,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,Y,3,0,0,4,1,2084.1395849835276
26,12.063748423317918,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,N,4,0,5,1,0,828.9297529340951
21,9.61587214452889,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3,2,2,2,1,330.1832587079966
25,11.472113887062386,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,3,2,4,1,2179.197334171657
21,9.623839785112668,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,0,1,1,0,155.86294384496958
24,11.491793754834617,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,3,2,3,1,2175.465426316275
26,11.608244735642321,RENT,3.0,PERSONAL,C,25000,10.99,0,0.23,Y,2,3,4,2,1,2153.6417063330177
23,9.629379600111465,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,0,4,0,0,290.7767806731379
25,11.980432229642377,RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,Y,4,3,4,3,1,2504.0832772104013
24,12.052344376474922,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4,3,0,0,0,1493.4853699612468
25,12.043583127364586,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4,0,3,1,0,830.3176799003197
24,11.970381957078013,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,Y,2,3,2,3,1,2088.4880774600224
26,12.04355959836804,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3,3,5,1,0,1079.415092674226
24,11.330215832884798,RENT,0.0,MEDICAL,D,25000,10.99,1,0.26,N,2,3,3,3,0,2206.4892998278146
24,11.608244735642321,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,3,2,3,1,2153.6417063330177
22,9.639587108749145,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3,2,2,1,0,259.3472076963684
25,11.807838828499989,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2,3,3,3,0,423.44751419978314
25,12.04355959836804,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2,0,1,0,0,1660.6386041141936
22,11.51871865201099,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2,3,0,3,1,2170.3802962177033
25,11.635151947212842,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,Y,4,3,3,2,1,2148.6612390987
24,11.695255355062795,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,N,4,3,1,1,0,2137.6189951404244
25,11.695255355062795,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,N,2,3,3,1,0,2137.6189951404244
23,11.695255355062795,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,N,2,3,1,1,0,2137.6189951404244
24,11.427378469795439,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,Y,2,3,3,3,1,2187.7283636031984
21,9.65509029374725,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4,2,5,0,0,103.57230948400469
26,11.58989576532275,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,3,4,3,0,2157.051323515834
26,11.775266652248366,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,N,3,3,4,1,0,2123.09417173381
23,11.775297421715827,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,Y,2,3,1,3,1,2123.0886239778006
23,11.775297421715827,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4,3,5,1,0,2123.0886239778006
25,12.04355959836804,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4,2,1,1,0,1660.6386041141936
26,12.04355959836804,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2,0,5,2,1,996.3831624685162
22,12.037659911047468,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,N,3,3,4,1,0,1163.0167410820113
26,12.036179534643145,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,Y,3,3,3,2,1,2014.7589133414317
23,12.035290255730404,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,N,3,3,1,1,0,1661.779614370109
24,12.03343801856575,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3,3,2,1,0,149.5831862201705
25,12.031725210748633,MORTGAGE,2.0,PERSONAL,B,35000,10.65,0,0.21,N,2,0,4,1,0,2908.976010251006
24,11.80036500801413,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2,3,0,1,0,2118.5785340556363
24,9.65509029374725,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4,2,2,0,0,341.7886212972155
24,11.80560254159177,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,Y,3,3,4,3,1,2117.638630635214
25,11.80560254159177,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,N,2,3,3,1,0,2117.638630635214
25,9.65509029374725,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2,2,5,5,0,331.43139034881506
25,11.813037464800539,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,N,4,3,1,1,0,2116.305825194648
26,11.817914405842503,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,3,0,1,0,2115.4324816941116
25,11.884495917930655,RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,N,4,3,1,1,0,2103.5810161945037
23,11.918397239722838,RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,N,3,3,1,1,0,2097.5974786842544
23,12.013706813470414,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,N,3,0,1,0,0,799.0872550040895
22,11.938199736300925,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2,0,0,3,1,2010.3533640019702
24,12.013706813470414,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,N,4,0,4,1,0,1664.765114591853
25,12.013706813470414,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,N,4,0,2,5,0,2080.9563932398164
21,12.013706813470414,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,N,4,0,1,0,0,1664.765114591853
23,9.680406499268875,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2,2,3,0,0,619.8086826677328
23,9.680406499268875,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4,0,0,2,1,235.01079217818202
23,9.680406499268875,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,N,3,2,4,0,0,206.6028942225776
23,11.904974309480183,RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,N,3,3,0,4,0,2099.962532476191
23,9.680406499268875,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4,0,3,2,0,578.4881038232172
24,9.681655640646714,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,Y,2,2,5,4,1,374.41943140190614
22,9.686263943732909,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,N,3,0,5,0,0,567.8143845706935
25,12.07254696717504,RENT,2.0,PERSONAL,A,25000,8.9,0,0.14,N,2,3,4,0,0,2070.8140600301153
22,9.692828247710418,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,N,3,2,4,1,0,206.3381243211885
24,12.128116509451258,RENT,7.0,HOMEIMPROVEMENT,C,25000,12.68,0,0.14,Y,2,3,2,2,1,2061.3258440020654
25,11.995357787034976,RENT,9.0,PERSONAL,C,25000,11.03,0,0.15,N,2,3,4,2,0,2084.1395849835276
26,11.989165855127435,RENT,10.0,VENTURE,A,30000,7.9,0,0.19,N,4,3,5,0,0,2502.259153181189
22,11.982935344196433,MORTGAGE,0.0,MEDICAL,B,35000,10.65,0,0.22,N,4,0,3,1,0,2920.820232661205
25,12.323860125621126,RENT,5.0,VENTURE,B,25000,11.86,0,0.11,N,4,3,5,1,0,2028.5851790889255
25,9.70509758756311,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,N,4,2,4,0,0,515.1931708968492
23,9.711176264112805,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,N,4,2,5,1,0,450.51185160417765
25,10.809748150372926,RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,N,3,3,4,2,0,2289.600058734592
23,11.002116507732017,RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,N,3,3,0,1,0,2249.567161246321
24,11.340962076644454,RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,N,4,3,3,2,0,2160.310548119655
22,9.729193687429403,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2,0,1,1,0,205.56688090032563
24,11.429554725537322,RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,N,4,3,3,1,0,2143.565570866823
23,11.982935344196433,MORTGAGE,5.0,PERSONAL,A,35000,7.66,0,0.22,N,2,0,4,0,0,2920.820232661205
24,11.982935344196433,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.07,N,4,0,5,4,0,1001.424079769556
25,11.982935344196433,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.07,N,4,0,4,1,0,1001.424079769556
26,11.982935344196433,RENT,6.0,PERSONAL,C,25000,12.23,0,0.16,Y,4,3,4,2,1,2086.300166186575
25,11.74245657234248,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,N,4,0,3,3,0,851.6105585226039
25,10.896757843893464,RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,N,4,3,4,2,0,2225.4325871423935
23,11.042937835596494,RENT,1.0,EDUCATION,B,24250,10.62,1,0.39,N,4,3,1,1,0,2195.973604218892
25,11.133142723386813,RENT,9.0,PERSONAL,E,24250,17.56,1,0.35,N,4,3,4,4,0,2178.181004457914
26,10.933928061100904,RENT,1.0,MEDICAL,D,24250,14.96,1,0.37,N,2,3,3,3,0,2217.867162147612
22,11.211833885608513,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.65,1,0.33,Y,2,3,0,3,1,2162.8932650462516
24,11.089102884825811,RENT,9.0,MEDICAL,D,24250,15.7,1,0.31,N,2,3,3,3,0,2186.831545515138
24,11.406553326683621,RENT,1.0,VENTURE,B,24250,12.53,0,0.27,N,3,3,5,1,0,2125.970861265462
26,11.264476926102367,RENT,0.0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,Y,3,3,2,4,1,2152.7852699318164
23,11.51293546492023,RENT,0.0,PERSONAL,C,24250,12.87,0,0.24,Y,2,3,4,2,1,2106.326407708047
23,11.542493975902508,RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,N,2,3,4,3,0,2100.93243718621
25,11.982935344196433,MORTGAGE,2.0,EDUCATION,A,9000,10.99,0,0.06,N,3,0,1,0,0,751.068059827167
25,11.982935344196433,OWN,5.0,VENTURE,B,15000,11.14,0,0.09,N,4,2,5,1,0,1251.780099711945
24,11.982935344196433,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.13,N,3,0,5,3,0,1669.04013294926
23,11.982935344196433,MORTGAGE,2.0,EDUCATION,D,25000,15.65,0,0.16,Y,2,0,1,3,1,2086.300166186575
26,11.982935344196433,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750,10.99,0,0.09,N,4,0,0,2,0,1147.4650914026163
21,11.982935344196433,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,Y,4,0,5,3,1,1272.6431013738106
25,11.982935344196433,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.13,Y,2,0,5,2,1,1669.04013294926
22,9.729193687429403,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2,0,2,2,1,488.22134213827337
25,11.626227364204203,RENT,9.0,PERSONAL,D,24250,10.99,0,0.22,N,3,3,4,3,0,2085.8012870678
21,9.729193687429403,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.36,N,4,0,5,1,0,616.7006427009769
25,11.654433707761807,RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,N,2,3,2,1,0,2080.753180126598
23,11.87757552297847,RENT,0.0,EDUCATION,B,24250,11.83,0,0.17,N,3,3,1,1,0,2041.6624548575357
23,12.567240979056246,RENT,3.0,EDUCATION,B,24250,12.53,0,0.08,N,3,3,1,1,0,1929.6200367617273
22,11.58989576532275,RENT,1.0,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,Y,3,3,2,3,1,2083.711578516296
22,10.668978650219241,RENT,7.0,DEBTCONSOLIDATION,C,24000,13.85,1,0.56,Y,3,3,0,2,1,2249.512421651234
23,10.75800925801265,RENT,1.0,VENTURE,B,24000,11.58,1,0.51,N,4,3,5,1,0,2230.8960165771014
24,10.778977123006351,RENT,4.0,VENTURE,D,24000,16.29,1,0.5,Y,2,3,5,3,1,2226.5563537355565
26,10.778977123006351,RENT,4.0,MEDICAL,A,24000,10.99,1,0.5,N,3,3,3,0,0,2226.5563537355565
21,10.713639688348616,RENT,2.0,EDUCATION,D,24000,16.29,1,0.53,Y,2,3,1,3,1,2240.135070633435
24,10.757924157061597,RENT,3.0,PERSONAL,F,24000,17.8,1,0.51,N,2,3,4,5,0,2230.9136641613322
22,9.76428295481558,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.06,N,2,0,5,1,0,102.41407429787938
22,10.799595985047786,RENT,2.0,MEDICAL,E,24000,17.56,1,0.49,N,4,3,3,4,0,2222.3053559807595
26,11.002116507732017,RENT,0.0,PERSONAL,A,24000,7.9,1,0.4,N,4,3,4,0,0,2181.398459390372
25,11.002116507732017,RENT,3.0,PERSONAL,B,24000,10.99,1,0.4,N,4,3,4,1,0,2181.398459390372
22,11.002116507732017,RENT,0.0,PERSONAL,A,24000,7.29,1,0.4,N,3,3,4,0,0,2181.398459390372
21,11.002116507732017,RENT,5.0,MEDICAL,B,24000,10.75,1,0.4,N,2,3,3,1,0,2181.398459390372
26,11.034970305936874,RENT,9.0,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,N,3,3,0,0,0,2174.903904099123
22,11.041336579870135,RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,N,2,3,1,3,0,2173.6498861700566
26,11.082157933374816,RENT,10.0,DEBTCONSOLIDATION,A,24000,10.99,1,0.37,N,2,3,0,0,0,2165.643202730585
22,9.784760321267326,MORTGAGE,6.0,EDUCATION,C,4975,10.99,1,0.28,Y,3,0,1,2,1,508.4437264331106
23,10.985309671896763,RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,Y,2,3,0,4,1,2184.735862421626
23,11.097425172408931,RENT,6.0,VENTURE,A,24000,10.99,1,0.36,N,4,3,5,0,0,2162.6638276120307
24,11.002116507732017,RENT,0.0,VENTURE,D,24000,14.96,1,0.4,N,4,3,5,3,0,2181.398459390372
25,11.099589462481495,RENT,9.0,EDUCATION,A,24000,6.99,1,0.36,N,3,3,1,0,0,2162.24213347026
22,11.038929878454953,RENT,3.0,PERSONAL,E,24000,16.45,1,0.39,Y,4,3,4,4,1,2174.1237841216475
24,11.156264806643742,RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,N,4,3,1,1,0,2151.2576490392735
23,11.211833885608513,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,N,2,3,0,1,0,2140.5953963344346
22,9.798182590890704,OWN,3.0,PERSONAL,A,3000,7.9,1,0.17,N,4,2,4,0,0,306.17922988994684
22,11.225256725762893,RENT,6.0,EDUCATION,B,24000,12.69,1,0.32,N,4,3,1,1,0,2138.0357337323085
24,11.225256725762893,RENT,9.0,MEDICAL,B,24000,10.37,1,0.32,N,3,3,3,1,0,2138.0357337323085
24,11.225256725762893,RENT,7.0,HOMEIMPROVEMENT,C,24000,10.99,1,0.32,N,3,3,2,2,0,2138.0357337323085
26,11.141876276228,RENT,0.0,DEBTCONSOLIDATION,F,24000,15.83,1,0.35,N,3,3,0,5,0,2154.0357660590557
23,11.264476926102367,RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,N,3,3,4,2,0,2130.5916073552
24,11.289794413577894,RENT,2.0,MEDICAL,B,24000,10.25,0,0.3,N,2,3,3,1,0,2125.813732368406
22,9.798182590890704,OWN,1.0,HOMEIMPROVEMENT,A,3500,7.49,1,0.19,N,4,2,2,0,0,357.20910153827134
23,9.798182590890704,OWN,3.0,EDUCATION,A,4000,5.99,1,0.22,N,2,2,1,0,0,408.2389731865958
23,11.221248757912162,RENT,6.0,PERSONAL,D,24000,12.92,1,0.32,N,2,3,4,3,0,2138.799390137169
26,11.39185327597476,RENT,3.0,PERSONAL,B,24000,11.58,0,0.27,N,3,3,4,1,0,2106.7687073020525
25,11.461642696843066,RENT,4.0,EDUCATION,A,24000,8.9,0,0.25,N,2,3,1,0,0,2093.9406885027424
22,11.326607934898927,RENT,6.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.29,N,3,3,0,4,0,2118.9044538261546
